.changzhou20110307.txt|数据制作: BusLineDataSpider|作者: 小超(ourloveliness@gmail.com)|更新日期: 2011-3-7 13:10:05

B1路◎ 武进公交中心站[B]-武进汽车客运站[B]-信息学院[B]-机电学院[B]-轻工学院[B]-滆湖路[B]-淹城公交中心站[B]-长虹路[B]-广电路[B]-人民路[B]-聚湖路[B]-中吴大道[B]-光华路[B]-兰陵[B]-广化街[B]-怀德桥[B劳动西路]-江南商场[B]-西新桥[B]-万福桥[B]-飞龙路[B]-龙城大道[B]-太湖路[B]-汉江路[B]-黄河东路[B]-新北公交中心站[外]:{      } BRT线路 武进公交中心站-新北公交中心站 一元 五汽公司
74-1路◎ 湖塘乐购[回车场]-省武高-和平路人民路(时代家具城)-武进社区学院-东风桥(新时空服装城)-花园街人民路-花园街定安路-湖塘湾里小区-花园街广电路-新天地广场-新城南都-花园街长虹路-农行武进支行-花园街延政路-湖塘锦绣小学-府南路-纺织学院-邢村-北庙桥-轻工学院西门-鸣凰[兰陵南路]-兴隆街[鸣凰]-大沿桥-南河花园(长三角模具城)-南河花园中心大道-凤林路龙飞路-凤林路龙门路-阳湖路凤林路(武进出口加工区)-阳湖路长江南路-河东村委-河东新街-河东村南-武进大道长江南路-南苑小区北门-南苑小区(凤林路)-南苑小区幼儿园-南苑小区公交中心站:{      } 城区线路 湖塘乐购-南苑小区公交中心站 一元 五汽公司
74-2路◎ 湖塘乐购[回车场]-省武高-和平路人民路(时代家具城)-武进社区学院-东风桥(新时空服装城)-花园街人民路-花园街定安路-湖塘湾里小区-花园街广电路-新天地广场-新城南都-花园街长虹路-农行武进支行-花园街延政路-湖塘锦绣小学-府南路-纺织学院-邢村-北庙桥-轻工学院西门-鸣凰[兰陵南路]-兴隆街[鸣凰]-大沿桥-南河花园北-西湖路新雅路-新升路-龙飞路新雅路-凤林路龙飞路-凤林路龙门路-凤林路阳湖路-凤林路龙惠路-南苑小区西-南夏墅中学-朱明桥-南夏墅菜场-南苑小区公交中心站:{      } 城区线路 湖塘乐购-南苑小区公交中心站 一元 五汽公司
75路◎ 白云新村[回车场]-常州大学白云校区-星明医院-花园西村-花园新村-丽丰苑-马公桥[南]-清潭六村-清潭西站-荆川里小区[长江中路]-长江路中吴大道-新龙大桥[常州车管所西门]-连心桥-聚湖半岛-蒋公岸-马家巷-华家村-西园路-沙塘岸村委-双塘桥-陈家村[人民西路]-武进中医院-兰陵路定安路-广电路兰陵路-泰富湾义乌市场-花园街广电路-新天地广场-新城南都-花园街长虹路-农行武进支行-永胜路-永安花苑[永安路]-常州大学武进校区[滆湖中路]-工程学院-滆湖路公交中心站[回车场]:{      } 城区线路 白云新村-滆湖路公交中心站 一元 一汽公司
75-1路◎ 白云新村[回车场]-常州大学白云校区-星明医院-花园西村-花园新村-丽丰苑-马公桥[南]-清潭六村-清潭西站-荆川里小区[长江中路]-长江路中吴大道-新龙大桥[常州车管所西门]-连心桥-聚湖半岛-蒋公岸-马家巷-华家桥-张家坝[长江南路]-虹西路[长江南路]-武进烈士陵园-长江路[延政西路]-凤林路[淹城野生动物园南门]-延政西路-武进市民广场-永胜路-永安花苑[永安路]-常州大学武进校区[滆湖中路]-工程学院-滆湖路公交中心站[回车场]:{      } 城区线路 白云新村-滆湖路公交中心站 一元 一汽公司
77路◎ 戚墅堰火车站-戚墅堰-段前路[五一路]-管墩桥-戚墅堰实验中学-许杨家塘-东方二路[五一路]-五一路[东方东路]-革新路[东方东路]-戚墅堰经济开发区-东城路东方路-戚区区政府-东城桥[北]-潞城公交中心站:{      } 城区线路 戚墅堰火车站-潞城公交中心站 一元 巴士公司
78路◎ 公交五公司-九华-武进公交中心站[东华路]-鸣新东路[科教城南]-学府东苑北门-寿山村-大华(龙潭)-丽华路滆湖路-东华村-丽华路延政路-丽华路长虹路-湖塘纺织城西[虹北路]-虹北路火炬路[长安家园二村]-长安家园-省前中[武进法院]-星辰实验小学-南洋广场(湖塘路桥)-湖塘乐购-省武高-和平路人民路(时代家具城)-和平路东方路(东庄)-明都摩托城[西]-龙城大桥-和平路中吴大道-中医院南院-清凉新村-清凉寺-保险大厦-文化宫[房产市场]-天宁寺-红梅公交中心站[回车场]:{      } 城区线路 公交五公司-红梅公交中心站 一元 五汽公司
78-1路◎ 公交五公司-九华-武进公交中心站[东华路]-鸣新东路[科教城南]-学府东苑北门-寿山村-大华(龙潭)-丽华路滆湖路-东华村-延政东路火炬路-武进教育大厦(武进职教中心)-御城南门-府东路(世贸中心)-和平路长虹路(武进市政处)-和平路虹北路(武进交通局)-虹北路和平路[阳湖名城]-长安家园-省前中[武进法院]-星辰实验小学-南洋广场(湖塘路桥)-湖塘乐购-省武高-和平路人民路(时代家具城)-和平路东方路(东庄)-明都摩托城[西]-龙城大桥-和平路中吴大道-中医院南院-清凉新村-清凉寺-保险大厦-文化宫[房产市场]-天宁寺-红梅公交中心站[回车场]:{      } 城区线路 公交五公司-红梅公交中心站 一元 五汽公司
80路◎ 淹城公交中心站[回车场]-兰陵路延政路-武进建设局东门[府西路]-武进区政府北门[东]-农行武进支行-长虹路花园街-武进和平路-长虹路和平路-武进职教中心-星火路虹北路-星火路长安路-星火路广电路-星火路定安路-星火路古方路-星火路人民路-四季新城-明都摩托城[北]-龙城大桥-和平路中吴大道-中医院南院-清凉新村-清凉寺-保险大厦-文化宫[房产市场]-天宁寺-红梅公交中心站[回车场]:{      } 城区线路 淹城公交中心站-红梅公交中心站 一元 五汽公司
97-1路◎ 钟楼公交中心站-梅花路[星港路]-桂花路香樟路-桂花路水杉路-桂花路梧桐路-棕榈路[桂花路]-桂花路枫林路-松涛路桂花路-松涛路童子河西路-松涛路玉龙路-茶花路松涛路-公交一公司:{      } 城区线路 钟楼公交中心站-公交一公司 一元 一汽公司
98路◎ 江南商场公交回车场-瑞金医院-西新桥[北]-万福桥-飞龙路通江路[金百国际]-飞龙路鼎泰路-金梅花园(飞龙路泰山路)-飞龙路华山路-飞龙路长江路-飞龙公园-天山路飞龙路-天山花园-飞龙路龙江路-飞龙路新裕路-飞龙路新康路-飞龙路新庆路-新闸花苑-常州荷园:{      } 城区线路 江南商场公交回车场-常州荷园 一元 三汽公司
203路◎ 机械新村-常林路-机械二村-西新桥三村-芦墅桥-北新巷小区-西新桥[东]-青山桥-怡康花园-火车站-火车站(小东门商城)-景福苑-五角场-五角场新村-牌楼弄-兆丰花苑-高家弄-白家桥:{      } 城区线路 机械新村-白家桥 一元 一汽公司
204路(拥军专线)◎ 江南商场公交回车场-瑞金医院-西新桥[北]-万福桥-金百国际-常工院-通江路龙城大道-三井(龙锦路)-天安工业村-凤凰大酒店[西]-锦江国际大酒店-月星家居[S340]-龙虎塘东-九洲花园-武警水电五支队:{      } 城区线路 江南商场公交回车场-武警水电五支队 一元 三汽公司
205路◎ 大红旗路-新中上村小区-西新桥二村北站-西新桥二村-常新桥[荷花池街办]-芦墅路-龙船浜-金色新城-西横街-新世纪商城-南大街-苏宁电器-中天体育馆-广仁桥-工人新村北区:{      } 城区线路 大红旗路-工人新村北区 一元 一汽公司
206路◎ 江南商场公交回车场-瑞金医院-西新桥[西]-北新巷小区-芦墅桥[市北中学]-西新桥三村-邵家塘-锦江丽都:{      } 城区线路 江南商场公交回车场-锦江丽都 一元 三汽公司
207路◎ 河苑新村[回车场]-圩墩公园-戚墅堰街道(办)-汇龙湾家园-戚墅堰公交中心站[外]-芳渚-孙家塘-站北东村-五一村委-段家塘-五益市场:{      } 城区线路 河苑新村－五益市场 一元 巴士公司
210路◎ 火车站公交中心站(关河东路回车场)-新丰桥(火车站)-椿庭桥(妇幼保健院)-公交集团公司-晋陵中路[博爱路]-常州宾馆[化龙巷]-小河沿-人民公园-青果巷(长安大厦)-苏宁电器-中天体育馆-蓝色星空-广成小区-清潭五村-工人新村-江南春宾馆[清南路]:{      } 城区线路 火车站公交中心站-江南春宾馆 一元 一汽公司
212路◎ 安阳里小区-西直街-瞿秋白纪念馆-新世纪商城[红星大剧院]-小营前-文化宫[国美家电城]-明都大饭店-火车站(小东门商城)-红梅街道[卫生服务中心]-红梅东村[翠虹路]-红东一村-红东二村-虹景花园:{      } 城区线路 安阳里小区-虹景花园 一元 三汽公司
215路◎ 青龙双沟村-环宇金属制品厂-福成村委-河海路青洋路-青龙骏-恐龙谷温泉-河海路东经120-横汀桥-河海路巫山路-河海社区卫生服务中心-新天安城市花园-珠江路[天安花园南门]-新区公园[南]-岷江路-河海路惠山路:{      } 城区线路 青龙双沟-惠山路 一元 巴士公司
216路◎ 常州客运中心[回车场]-北环新村-红星美凯龙-竹林北路[巴士出租公司]-竹林路庙湾路(技师学院)-交通信息大厦(董头村)-竹林北路公交站-龙城大道竹林路-翠竹公园-龙城大道青龙路-三联桥-龙城大道横塘河北路-青洋路龙城大道-青洋路龙锦路(黑牡丹集团)-青洋路青龙路(美吉特科技五金城)-青洋路新堂路-杰英仕印染公司-青洋路景阳路(航月纺织)-三毛纺-青洋路北塘河路-羊头村委-福成村委-环宇金属制品厂-青龙双沟村:{      } 城区线路 常州客运中心-青龙双沟村 一元 巴士公司
217路◎ 东升村-江苏亚泰-轻纺路-江村庵-永宁寺-中村-中吴大道凤凰路(城东机电市场)-蔷薇园-中吴大道丽华路-丽华二村[中吴大道]-中吴大道龙游路-富强村-中医院南院-清凉新村-清凉寺-保险大厦-文化宫[广场]:{      } 城区线路 东升村-文化宫 一元 巴士公司
218路◎ 常州客运中心[回车场]-常州客运中心东-红梅街道[卫生服务中心]-竹林北路[巴士出租公司]-竹林路庙湾路(技师学院)-交通信息大厦(董头村)-竹林北路公交站-天宁区法院(天宁区检察院)-竹林路龙锦路-紫荆公园[竹林北路]-青龙苑-青洋北路[竹林北路]-华阳路公交站:{      } 城区线路 常州客运中心-华阳路公交站 一元 巴士公司
219路◎ 浦南南村-天宁人力资源市场-中吴大道(常州仁慈医院)-浦南新村-光华路[晋陵南路]-浦北新村[晋陵南路]-劳动路晋陵路(九洲百脑汇)-九洲服装城-广化街-苏宁电器[吊桥路]-东头村-同安桥-中国移动通信-小营前路桥市场-第一医院-鹤园路-公交集团公司[妇幼保健院西门]-北太平桥-火车站:{      } 城区线路 浦南南村-火车站 一元 一汽公司
220路◎ 红梅公交中心站[回车场]-天宁寺-文化宫[广场]-小营前-人民公园-苏宁电器-兰陵-江南春宾馆-三桥头-烈士陵园-中吴大道(常州三院)-中凉新村-老坝村委-中凉南站-中凉小区:{      } 城区线路 红梅公交中心站-中凉小区 一元 巴士公司
220-1路◎ 巴士公司-红梅新村-五角场新村-朝阳桥-东坡公园(儿童医院)-东太平桥-红梅公交中心站[回车场]:{      } 城区线路 巴士公司-红梅公交中心站 一元 巴士公司
225路◎ 钟楼开发区科技工业园南站-合欢路桂花路-裕华电子-北港建新桥-北港中心小学-北港[玉龙南路]-周家村[北港]-韦墅村-常州财经学校-汤家村-白云新村-常州大学白云校区-星明医院-花园西村-花园公交中心站[外]-花园新村-丽丰苑-马公桥[南]-清潭六村-清潭新村(激光医院)-清潭东站(永红医院)-紫阳花园-中天体育馆-九洲服装城-劳动路晋陵路(九洲百脑汇)-电脑城-同济桥东-小王家村[龙游路]-龙游河路-清凉新村北站:{      } 城区线路 钟楼开发区科技工业园南站-清凉新村北站 一元 一汽公司
229路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-西林路-邹傅路[怀德南路]-松涛路-小王家村-梧桐苑-周家村[北港]-北港[玉龙路西]-北港桥-北港建新桥-童子西路-星港农贸市场:{      } 城区线路 花园公交中心站—星港农贸市场 一元 一汽公司
229-1路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-龙江路梅庄路-龙江路中吴大道-园艺路龙江路-宇峰-朱夏墅社区-常州公路处:{      } 城区线路 花园公交中心站-常州公路处 一元 一汽公司
230路(北)◎ 潞城东城路-下绛下头村-东城桥[潞城大道]-陈家塘-彭家塘-彭家塘南-戚墅堰经济开发区-东方路东城路-王母墩-吴家村-漕上村-常丰路-丁堰中心小学:{      } 城区线路 潞城东城路-丁堰中心小学 一元 巴士公司
230路(南)◎ 河苑新村[回车场]-圩墩公园-戚墅堰街道(办)-戚大街-戚区工房三区-戚机厂-戚电厂-南洋街-丁堰镇东:{      } 城区线路 河苑新村-丁堰镇东 一元 巴士公司
231路◎ 路桥公交回车场-小营前-保险大厦-清凉寺[清凉东路]-正衡中学-清凉新村北站-龙游河路-清凉东站-朝阳四村[朝阳二小]-清凉东村:{      } 城区线路 路桥公交回车场-清凉东村 一元 三汽公司
232路◎ 虹景花园-虹景金桂园-红梅新村-红梅西村-红梅街道[卫生服务中心]-飞龙路竹林路-红星美凯龙-北环新村[卫星信特超市]-永宁花园[翠竹派出所]-盛世名门花苑-滚针轴承厂-青山桥-西上园-健身路西横街-新世纪商城-瞿秋白纪念馆-第四医院-南运桥-文亨花园-西河沿(星河名居)-广化桥:{      } 城区线路 虹景花园-广化桥 一元 三汽公司
258路◎ 新闸街道(办)-华泰纺织-新昌路新庆路-新闸民营工业园-中村[新昌路]-新昌路龙江路-五星桥北-五星平岗-周家村[五星]-五星街道(办)-勤业中学-星湖路(欧尚五星店)-莱茵花苑-三堡街小区-三堡街-运河五号-西仓桥-南运桥-第四医院-瞿秋白纪念馆-南大街:{      } 城区线路 新闸街办[原新闸镇政府]-南大街 一元 三汽公司
271路◎ 大学城(大学新村菜场)-凤栖路龙潜路-凤栖路龙跃路-龙跃路凤鸣路-凤鸣路龙卧路-凤鸣路龙瑞路-凤鸣路阳湖路-凤鸣路龙惠路-龙域路凤鸣路-南夏墅[南塘路]-南夏墅幼儿园-南苑小区公交中心站:{      } 城区线路 大学城-南苑小区公交中心站 一元 五汽公司
272路◎ 武进公交中心站[回车场]-武进高新区管委会-凤翔路龙卧路-凤翔路龙翔路-南湖家苑-龙域路凤栖路-龙域路凤鸣路-新知路龙域西路-新知路龙惠路-龙盘路新知路-阳湖路新和路-阳湖路新永路-阳湖路凤林路(武进出口加工区)-阳湖路长江南路-河东村委-河东新街-河东村南-武进大道长江南路-南苑小区北门-南苑小区(凤林路)-南苑小区幼儿园-南苑小区公交中心站:{      } 城区线路 武进公交中心站-南苑小区公交中心站 一元 五汽公司
280路(助残专线)◎ 阳湖广场[回车场]-人民商场-武进中医院-陈家村[人民西路]-双塘桥-沙塘岸村委-西园路-华家村-长江路[人民西路]-华家桥-张家坝[长江南路]-武进康复中心(武进康复医院):{      } 城区线路 阳湖广场-武进康复中心 一元 五汽公司
280-1路◎ 阳湖广场[回车场]-人民商场-兰陵路人民路-兰陵路东方路-兰陵路聚湖路-北建新村-北建新村西-聚湖家园:{      } 城区线路 阳湖广场-聚湖家园 一元 五汽公司
302路◎ 大学城(大学新村菜场)-机电学院-名仕佳园-信息学院-常州科教城-武进教师进修学校-武进区委党校-府东路(世贸中心)-和平路长虹路(武进市政处)-和平路虹北路(武进交通局)-阳湖名城-和平路广电路(武进公安干校)-湖塘乐购-省武高-和平路人民路(时代家具城)-武进社区学院-东风桥(新时空服装城)-人民商场-兰陵路人民路-兰陵路东方路-兰陵路聚湖路-中凉新村-中吴大道(常州三院)-烈士陵园-三桥头-江南春宾馆-兰陵-兰园(世纪明珠园)-苏宁电器-南大街-小营前路桥市场-常州宾馆[晋陵中路]-北直街小区-新天地花苑-盛世名门花苑-聚博花园-锦绣东苑-红豆山庄-常州市民广场[国际会展中心]-奥体中心北门[新区实验中学东门]-晋陵路太湖路-河海大学东门-珠江花园-新天安城市花园-汉江路建东路(建东学院)-中华恐龙园[回车场]:{      } 城区线路 大学城-中华恐龙园 一元 五汽公司
502路◎ 大学城(大学新村菜场)-鸣凰[兰陵南路]-轻工学院西门-北庙桥-邢村-纺织学院-工程学院[曲棍球基地]-农行武进支行-新城南都-广电路花园街[东]-邱墅-星辰实验小学-省前中分校-十里新村-马杭西-采菱家园-杨区-新胜村-通济-留道-宋剑南路-圩墩新村-戚大街-戚区工房三区-戚机厂干休所-戚墅堰铁中:{      } 城区线路 大学城-戚墅堰铁中 二元 五汽公司
503路◎ 南苑小区公交中心站-南夏墅幼儿园-南夏墅[南塘路]-武进大道凤栖路-武进大道和平南路-港桥-武进大道前庙公路-武进大道丽华南路-新辰村-莊庄桥-庙桥中学-英耐儿-庙桥北-新联村-横巷桥-南华[武南路]-九华-武进人力资源市场-武进汽车客运站-信息学院-武进教师进修学校-武进区委党校-府东路(世贸中心)-和平路长虹路(武进市政处)-和平路虹北路(武进交通局)-阳湖名城-和平路广电路(武进公安干校)-湖塘乐购-省武高-和平路人民路(时代家具城)-武进社区学院-东风桥(新时空服装城)-人民商场[花园街]-阳湖广场[回车场]:{      } 城区线路 南苑小区公交中心站-阳湖广场 一元 五汽公司
4路◎ 江南商场公交回车场-西新桥[西]-北新巷小区-芦墅桥[市北中学]-机械新村-西涵洞桥-新新村委-客车厂-五星桥东-变压器厂-新庆路-新闸-新闸西-东窑沟桥-电修厂-连江桥-黄泥河桥-丁家-城巷[运河路]-叶家码头-西沙河桥-金牛桥-奔牛-省奔牛中学-奔牛火车站-奔牛万家富-奔牛北站-奔牛木材市场-江苏塑化城-东风桥[S239]-罗溪南站[加油站]-罗溪镇政府[S239]-罗溪交管所-罗溪北站:{      } 城郊线路 江南商场公交回车场-罗溪北站 二元 三汽公司
5路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-西林路-邹傅路[怀德南路]-公交一公司-东岱-美吉特家居-常金桥(新阳光食品城)-底干村-新华村-新街-大巷村-里河坝-卜弋桥东站-卜弋桥-张巷村-刘巷头村-琵琶墩东站-琵琶墩-杏塘村-泰村-殷村-恽氏庭院-常州艺术高等职业学校-殷村公交中心站[回车场]:{      } 城郊线路 花园公交中心站－殷村公交中心站 一元 一汽公司
5-1路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-西林路-邹傅路[怀德南路]-公交一公司-东岱-美吉特家居-常金桥(新阳光食品城)-底干村-新华村-新街-大巷村-里河坝-卜弋桥东站-卜弋桥-段庄-黄洋巷-章簖-三凌塘-厚余矿-潘庄小戴-厚余金鸡:{      } 城郊线路 花园公交中心站—厚余金鸡 一元 一汽公司
5-2路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-西林路-邹傅路[怀德南路]-公交一公司-东岱-美吉特家居-常金桥(新阳光食品城)-底干村-新华村-新街-田里村-仕尚村委-东周桥-西庄村-卜家村-大东庄-河头市场-邹区河头村委:{      } 城郊线路 花园公交中心站－邹区河头村委 一元 一汽公司
5-3路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-西林路-邹傅路[怀德南路]-公交一公司-东岱-美吉特家居-常金桥(新阳光食品城)-底干村-新华村-新街-大巷村-里河坝-卜弋桥东站-卜弋桥-张巷村-刘巷头村-琵琶墩东站-琵琶墩-杏塘村-泰村-殷村[常金线]-殷村大道-殷村村委-前殷村-殷村公交中心站[南]-钱家村-杏干桥-三星村委:{      } 城郊线路 花园公交中心站-三星村委 一元 一汽公司
15路◎ 常州客运中心[回车场]-常州客运中心东-红梅街道[卫生服务中心]-红梅东村-红梅文化站-九龙小商品市场-物流公司-三里庵-高士桥-青龙-美吉特科技五金城-青龙路华阳路(飞牛纺织)-巾被总厂-史家桥-天主堂-东青西站-东青-船底湾-江家头-陈家头-董墅-奚家巷-郑陆卫生院-郑陆-施家巷-白洋桥-登攀桥-东古-泥河桥-泥河桥村-中绛-中绛开发区-牟家村-三河口-河口村-朝阳路-省岸-焦溪西站-焦溪-焦溪东站-石堰-龙凤公墓-凤凰公墓-南陵公墓-新安-舍里-芙蓉敬老院-芙蓉大桥-芙蓉:{      } 城郊线路 常州客运中心-芙蓉 售票式 巴士公司
15-1路◎ 常州客运中心[回车场]-常州客运中心东-红梅街道[卫生服务中心]-红梅东村-红梅文化站-九龙小商品市场-物流公司-三里庵-高士桥-青龙-美吉特科技五金城-青龙路华阳路(飞牛纺织)-巾被总厂-史家桥-天主堂-东青西站-东青-船底湾-江家头-陈家头-董墅-奚家巷-郑陆卫生院-郑陆-郑陆中心小学-顾家头-羌家村-汇丰桥-黄天荡:{      } 城郊线路 常州客运中心-黄天荡 售票式 巴士公司
15-2路◎ 常州客运中心[回车场]-常州客运中心东-红梅街道[卫生服务中心]-红梅东村-红梅文化站-九龙小商品市场-物流公司-三里庵-高士桥-青龙-美吉特科技五金城-青龙路华阳路(飞牛纺织)-巾被总厂-史家桥-天主堂-东青西站-东青-船底湾-江家头-陈家头-董墅-奚家巷-郑陆卫生院-郑陆-施家巷-白洋桥-登攀桥-东古-泥河桥-泥河桥村-中绛-中绛开发区-牟家村-三河口-河口村-朝阳路-省岸-焦溪西站-焦溪(胡家场)-柳维桥-横岸塘-东庄[舜河路]-陈巷[舜河路]-查家大桥-查家湾-查家村[焦溪]-舜山-查家大桥-塘铁桥-塘铁桥北-粮庄桥-粮庄村-天力干燥:{      } 城郊线路 常州客运中心-天力干燥 售票式 巴士公司
17路◎ 横林国际地板城-横林南-横林花园路-横林医院-横林镇-横林交警队-印墅-中天钢铁-芳庄村委-戚墅堰南-湖港-观庄-天宁大桥东(英杰工具)-团结南路(爱斯特空调)-柏墅桥-小松铸造-中吴大道常遥路-中吴大道东南路-中吴大道雕庄路-中吴大道友谊路-中吴大道青洋路-中吴大道凤凰路(城东机电市场)-蔷薇园-丽华一村-丽华北站-丽华路光华路(光华路东)-朝阳新村[丽华北路]-朝阳桥-东坡公园(儿童医院)-东太平桥-红梅公交中心站[武青路]:{      } 城郊线路 横林国际地板城-红梅公交中心站 二元 巴士公司
18路◎ 火车站公交中心站(西广场回车场)-怡康花园-青山桥-西新桥[东]-万福桥-金百国际-常工院-三井(龙锦路)-天安工业村-凤凰大酒店[西]-锦江国际大酒店-月星家居-江苏长江塑化城-龙虎塘-龙虎塘开发区-新四路[通江北路]-电子产业园-潘墅-四号桥(南海路)-陈墅[西]-徐墅[西]-盛扬桥[龙圩路创业路南]-百丈[龙圩路]-圩塘康乐中心-大墩头-青松桥-圩塘[龙圩路]-圩塘北站-圩塘龙港-圩塘顾村-魏家滩-魏村中学-魏村货运中心-魏村王家村-魏村镇政府-魏村浦中路-魏村-魏村孝都-魏村闸北[孝都街]-春江公交中心站[回车场]:{      } 城郊线路 火车站公交中心站-春江公交中心站 二元 三汽公司
18-1路◎ 火车站公交中心站(西广场回车场)-怡康花园-青山桥-西新桥[东]-万福桥-金百国际-常工院-三井(龙锦路)-天安工业村-凤凰大酒店[西]-锦江国际大酒店-月星家居-江苏长江塑化城-龙虎塘-龙虎塘开发区-新四路[通江北路]-电子产业园-潘墅-四号桥(南海路)-陈墅[西]-徐墅[西]-盛扬桥[龙圩路创业路南]-百丈中心广场-百丈[创业西路]-百馨花园西-祁连山路赣江路-春江镇政府-谈家村[春江镇]-高田村[春江镇]-黄海路玉龙路-玉龙路兴丰路-魏家滩-魏村中学-魏村货运中心-魏村王家村-魏村镇政府-魏村浦中路-魏村-魏村孝都-魏村闸北[孝都街]-春江公交中心站[回车场]:{      } 城郊线路 火车站公交中心站-春江公交中心站 二元 三汽公司
22路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-西林路-邹傅路[怀德南路]-茶花路松涛路-小王家村-钟家塘-北港[丁香路]-童子河桥-棕榈路[桂花路]-周家湾-戴庄-邹区灯具城-邹区新灯城-鹤溪路-会灵西路-工业大道振中路-向阳桥-东方学校-邹区公交中心站[回车场]:{      } 城郊线路 花园公交中心站-邹区公交中心站 一元 一汽公司
22-1路◎ 花园公交中心站[回车场]-汇源实业-谭墅-龙江路-西林路-邹傅路[怀德南路]-茶花路松涛路-小王家村-钟家塘-北港[丁香路]-童子河桥-棕榈路[桂花路]-周家湾-戴庄-邹区灯具城-邹区新灯城-杨家桥-鹤溪村委-鹤溪:{      } 城郊线路 花园公交中心站-鹤溪 一元 一汽公司
27路◎ 西夏墅公交中心站-西夏墅北站-西夏墅镇政府-景西华庭-西夏墅西站-西夏墅南[翠屏湖路]-西夏墅东站-塘里-野田庄-孔家村-梅林村委-戴家-河头上-大桥头-前舍-毛家塘-安家卫生院-安家舍-安家东站-新魏花园[南海路]-新魏花园东门-塘东村委-韩市村-蒋家巷[北海西路]-东长巷-叶家桥-茶庵[龙江北路]-船舫村-黄河西路龙江路-黄河西路乐山路-鸿尔达集团-天山路[汉江路]-长江中路[汉江路]-华山路[汉江路]-泰山路[汉江路]-新北区政府[区人才市场]-凤凰大酒店[富都商贸]-科四路(华山医院):{      } 城郊线路 西夏墅公交中心站-新北科四路 售票式 三汽公司
27-1路◎ 新北高新科技园-泰山路[汉江路]-华山路[汉江路]-长江中路[汉江路]-天山路[汉江路]-鸿尔达集团-黄河西路乐山路-黄河西路龙江路-船舫村-茶庵[龙安路]-新桥变电所-郭塘桥-普墩-新魏花园[龙安路]-安家东站-安家舍-安家卫生院-毛家塘-前舍-大桥头-河头上-戴家-梅林村委-孔家村-长巷里桥-吕家桥-戎家村-戎家村委:{      } 城郊线路 新北高新科技园-戎家村委 售票式 三汽公司
28路◎ 火车站公交中心站(关河东路回车场)-新丰桥[新民里西口]-明都大饭店-文化宫(省常中)-保险大厦-电脑城-劳动路晋陵路(九洲百脑汇)-九洲服装城-江南春宾馆-三桥头-烈士陵园-荡南-常州车管所东-中吴大道长江路-长木桥东-江苏技术师范学院-技术师范学院西门-绿园爱舍小区-湖滨大桥-牛塘交管所-牛塘镇政府-牛塘竹园(湖滨路人民路)-凤鸣桥-白家-龙头-朝东-高家[湖滨路]-横溪-卢家巷桥-卢家巷中心站:{      } 城郊线路 火车站公交中心站-卢家巷中心站 二元 一汽公司
30路◎ 火车站公交中心站(关河东路回车场)-景福苑-常联报废汽车回收公司-五角场-九龙小商品市场-物流公司-三里庵-龙城大道青龙路-三联桥-龙城大道横塘河北路-龙城大道青洋路-沙河浜-潞横路龙城大道-潞城-东城桥[潞城大道]-陈家塘-彭家塘-光明桥-常燕桥-墩上塘-大树下村-金丰村-金家塘-方家塘-横山农副市场-大林寺-西崦村-横中桥-横山镇政府-横山镇-阳光山城-奚巷村-西朱村-大陈家村-横山五一村:{      } 城郊线路 火车站公交中心站-横山桥五一村 二元 巴士公司
32路◎ 火车站公交中心站(西广场回车场)-怡康花园-新天地花苑-滚针轴承厂-盛世名门花苑-聚博花园-红豆山庄-常州市民广场-常州博物馆(常州规划馆)-三井(麦德龙)-通江中路(麦德龙)-龙城大道泰山路-龙城大道华山路-龙城大道长江路(前桥小区)-龙城大道天山路-龙城大道昆仑路-龙江立交-龙江立交西-龙城大道新庆路-龙城大道玉龙路-龙城大道新冶路-前进村-龙城大道吕汤路-杨树村-任葛村委-东沙河-龙城大道叶汤路-六房村-奔牛工业集中区-颜家塘-石桥头-杨木桥-东王村-罗溪南站[加油站]-罗溪镇政府-孙墅村-机修厂-民航机场:{      } 城郊线路 火车站公交中心站-民航机场 二元 三汽公司
34路◎ 江南商场公交回车场-西新桥[西]-北新巷小区-芦墅桥[市北中学]-机械新村-西涵洞桥-新新村委-客车厂-五星桥东-变压器厂-新庆路-新闸-新闸西-东窑沟桥-电修厂-连江桥-黄泥河桥-丁家-城巷[运河路]-叶家码头-西沙河桥-金牛桥-奔牛-省奔牛中学-奔牛火车站-万家富酒店-建新粮机厂-九里中学-孟九桥-九里-九里卫生院-九里农场-正大油厂-奔牛金联村:{      } 城郊线路 江南商场公交回车场-奔牛金联村 二元 三汽公司
